,CÓD.  DEP.,DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,GRUPO  DE CULTIVO,SUBGRUPO  DE CULTIVO,CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,AÑO,PERIODO,Área Sembrada (ha),Área Cosechada (ha),Producción (t),Rendimiento (t/ha),ESTADO FISICO PRODUCCION,NOMBRE  CIENTIFICO,CICLO DE CULTIVO
2497,85.0,CASANARE,85001.0,YOPAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,160.0,60.0,36.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2498,85.0,CASANARE,85410.0,TAURAMENA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,157.0,123.0,123.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2499,85.0,CASANARE,85440.0,VILLANUEVA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,110.0,16.0,13.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2500,85.0,CASANARE,85263.0,PORE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,85.0,39.0,39.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2501,85.0,CASANARE,85125.0,HATO COROZAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,59.0,58.0,58.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2502,85.0,CASANARE,85010.0,AGUAZUL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,42.0,20.0,20.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2503,85.0,CASANARE,85250.0,PAZ DE ARIPORO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,40.0,20.0,12.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2504,85.0,CASANARE,85225.0,NUNCHIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,38.0,15.0,11.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2505,85.0,CASANARE,85279.0,RECETOR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,32.0,12.0,10.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2506,85.0,CASANARE,85300.0,SABANALARGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,30.0,5.0,3.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2507,85.0,CASANARE,85325.0,SAN LUIS DE PALENQUE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,27.0,18.0,18.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2508,85.0,CASANARE,85139.0,MANI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,20.0,14.0,11.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2509,85.0,CASANARE,85015.0,CHAMEZA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,16.0,5.0,4.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2510,85.0,CASANARE,85315.0,SACAMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,14.0,11.0,9.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2511,85.0,CASANARE,85162.0,MONTERREY,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,9.0,8.0,8.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2512,85.0,CASANARE,85230.0,OROCUE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,9.0,5.0,4.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2513,85.0,CASANARE,85400.0,TAMARA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,4.0,4.0,2.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2514,85.0,CASANARE,85430.0,TRINIDAD,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,3.0,3.0,2.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2515,19.0,CAUCA,19450.0,MERCADERES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,563.0,226.0,113.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2516,19.0,CAUCA,19256.0,EL TAMBO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,510.0,100.0,50.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2517,19.0,CAUCA,19050.0,ARGELIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,299.0,135.0,27.0,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2518,19.0,CAUCA,19418.0,LOPEZ DE MICAY,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,140.0,0.0,0.0,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2519,19.0,CAUCA,19532.0,PATIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,139.0,69.0,41.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2520,19.0,CAUCA,19455.0,MIRANDA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,98.0,80.0,40.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2521,19.0,CAUCA,19142.0,CALOTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,66.0,50.0,35.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2522,19.0,CAUCA,19300.0,GUACHENE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,50.0,15.0,5.0,0.35,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2523,19.0,CAUCA,19212.0,CORINTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,44.0,44.0,35.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2524,19.0,CAUCA,19100.0,BOLIVAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,43.0,43.0,30.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2525,19.0,CAUCA,19785.0,SUCRE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,40.0,25.0,18.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2526,19.0,CAUCA,19075.0,BALBOA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,36.0,35.0,25.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2527,19.0,CAUCA,19845.0,VILLA RICA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,34.0,34.0,34.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2528,19.0,CAUCA,19701.0,SANTA ROSA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,21.0,10.0,10.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2529,19.0,CAUCA,19513.0,PADILLA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,13.0,13.0,8.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2530,19.0,CAUCA,19290.0,FLORENCIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,2.0,2.0,1.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2531,20.0,CESAR,20001.0,VALLEDUPAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,1650.0,1200.0,720.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2532,20.0,CESAR,20710.0,SAN ALBERTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,1110.0,1050.0,525.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2533,20.0,CESAR,20570.0,PUEBLO BELLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,800.0,619.0,371.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2534,20.0,CESAR,20013.0,AGUSTIN CODAZZI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,731.0,705.0,423.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2535,20.0,CESAR,20400.0,LA JAGUA DE IBIRICO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,730.0,708.0,354.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2536,20.0,CESAR,20621.0,LA PAZ,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,530.0,453.0,272.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2537,20.0,CESAR,20770.0,SAN MARTIN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,500.0,500.0,250.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2538,20.0,CESAR,20238.0,EL COPEY,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,421.0,315.0,252.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2539,20.0,CESAR,20383.0,LA GLORIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,400.0,300.0,180.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2540,20.0,CESAR,20011.0,AGUACHICA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,360.0,160.0,80.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2541,20.0,CESAR,20228.0,CURUMANI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,350.0,300.0,180.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2542,20.0,CESAR,20443.0,MANAURE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,247.0,190.0,133.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2543,20.0,CESAR,20750.0,SAN DIEGO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,180.0,25.0,15.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2544,20.0,CESAR,20517.0,PAILITAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,96.0,30.0,15.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2545,20.0,CESAR,20614.0,RIO DE ORO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,80.0,34.0,27.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2546,20.0,CESAR,20178.0,CHIRIGUANA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,78.0,40.0,20.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2547,20.0,CESAR,20045.0,BECERRIL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,66.0,61.0,31.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2548,20.0,CESAR,20550.0,PELAYA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,5.0,5.0,2.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2549,27.0,CHOCO,27615.0,RIOSUCIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,1230.0,1150.0,345.0,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2550,27.0,CHOCO,27025.0,ALTO BAUDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,600.0,600.0,180.0,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2551,27.0,CHOCO,27430.0,MEDIO BAUDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,600.0,30.0,20.0,0.66,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2552,27.0,CHOCO,27800.0,UNGUIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,596.0,145.0,58.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2553,27.0,CHOCO,27660.0,SAN JOSE DEL PALMAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,530.0,500.0,200.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2554,27.0,CHOCO,27006.0,ACANDI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,400.0,354.0,354.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2555,27.0,CHOCO,27001.0,QUIBDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,265.0,100.0,40.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2556,27.0,CHOCO,27099.0,BOJAYA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,234.0,181.0,72.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2557,27.0,CHOCO,27787.0,TADO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,171.0,121.0,85.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2558,27.0,CHOCO,27150.0,CARMEN DEL DARIEN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,160.0,0.0,0.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2559,27.0,CHOCO,27077.0,BAJO BAUDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,144.0,50.0,15.0,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2560,27.0,CHOCO,27600.0,RIO QUITO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,88.0,30.0,9.0,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2561,27.0,CHOCO,27205.0,CONDOTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,39.0,39.0,12.0,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2562,27.0,CHOCO,27491.0,NOVITA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,25.0,7.0,2.0,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2563,27.0,CHOCO,27135.0,EL CANTON DEL SAN PABLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,23.0,23.0,9.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2564,27.0,CHOCO,27073.0,BAGADO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,21.0,16.0,5.0,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2565,27.0,CHOCO,27580.0,RIO IRO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,11.0,11.0,6.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2566,27.0,CHOCO,27450.0,MEDIO SAN JUAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,9.0,4.0,5.0,1.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2567,23.0,CORDOBA,23807.0,TIERRALTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,570.0,450.0,315.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2568,23.0,CORDOBA,23855.0,VALENCIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,521.0,298.0,268.0,0.9,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2569,23.0,CORDOBA,23419.0,LOS CORDOBAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,214.0,127.0,127.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2570,23.0,CORDOBA,23580.0,PUERTO LIBERTADOR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,175.0,18.0,11.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2571,23.0,CORDOBA,23466.0,MONTELIBANO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,169.0,169.0,135.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2572,23.0,CORDOBA,23682.0,SAN JOSE DE URE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,65.0,65.0,42.0,0.65,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2573,23.0,CORDOBA,23090.0,CANALETE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,20.0,20.0,20.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2574,23.0,CORDOBA,23189.0,CIENAGA DE ORO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,16.0,16.0,13.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2575,23.0,CORDOBA,23001.0,MONTERIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,13.0,12.0,7.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2576,25.0,CUNDINAMARCA,25885.0,YACOPI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,2642.0,1780.0,1068.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2577,25.0,CUNDINAMARCA,25488.0,NILO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,305.0,164.0,82.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2578,25.0,CUNDINAMARCA,25148.0,CAPARRAPI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,282.0,232.0,232.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2579,25.0,CUNDINAMARCA,25368.0,JERUSALEN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,278.0,107.0,107.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2580,25.0,CUNDINAMARCA,25878.0,VIOTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,272.0,242.0,194.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2581,25.0,CUNDINAMARCA,25518.0,PAIME,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,259.0,128.0,154.0,1.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2582,25.0,CUNDINAMARCA,25320.0,GUADUAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,226.0,107.0,150.0,1.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2583,25.0,CUNDINAMARCA,25258.0,EL PEÑON,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,165.0,163.0,163.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2584,25.0,CUNDINAMARCA,25438.0,MEDINA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,129.0,119.0,119.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2585,25.0,CUNDINAMARCA,25839.0,UBALA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,100.0,10.0,5.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2586,25.0,CUNDINAMARCA,25394.0,LA PALMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,77.0,75.0,75.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2587,25.0,CUNDINAMARCA,25580.0,PULI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,69.0,40.0,32.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2588,25.0,CUNDINAMARCA,25823.0,TOPAIPI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,66.0,56.0,22.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2589,25.0,CUNDINAMARCA,25035.0,ANAPOIMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,63.0,38.0,38.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2590,25.0,CUNDINAMARCA,25491.0,NOCAIMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,55.0,12.0,10.0,0.85,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2591,25.0,CUNDINAMARCA,25815.0,TOCAIMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,55.0,55.0,55.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2592,25.0,CUNDINAMARCA,25862.0,VERGARA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,43.0,25.0,18.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2593,25.0,CUNDINAMARCA,25402.0,LA VEGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,37.0,37.0,15.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2594,25.0,CUNDINAMARCA,25662.0,SAN JUAN DE RIOSECO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,31.0,11.0,5.0,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2595,25.0,CUNDINAMARCA,25718.0,SASAIMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,28.0,13.0,10.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2596,25.0,CUNDINAMARCA,25489.0,NIMAIMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,25.0,9.0,11.0,1.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2597,25.0,CUNDINAMARCA,25592.0,QUEBRADANEGRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,22.0,2.0,2.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2598,25.0,CUNDINAMARCA,25245.0,EL COLEGIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,17.0,13.0,7.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2599,25.0,CUNDINAMARCA,25001.0,AGUA DE DIOS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,14.0,14.0,14.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2600,25.0,CUNDINAMARCA,25875.0,VILLETA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,9.0,0.0,0.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2601,25.0,CUNDINAMARCA,25168.0,CHAGUANI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,9.0,5.0,2.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2602,25.0,CUNDINAMARCA,25530.0,PARATEBUENO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,8.0,0.0,0.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2603,94.0,GUAINIA,94001.0,INIRIDA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,75.0,60.0,15.0,0.25,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2604,95.0,GUAVIARE,95025.0,EL RETORNO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,488.0,73.0,29.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2605,95.0,GUAVIARE,95001.0,SAN JOSE DEL GUAVIARE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,487.0,73.0,29.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2606,95.0,GUAVIARE,95015.0,CALAMAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,156.0,23.0,11.0,0.47,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2607,95.0,GUAVIARE,95200.0,MIRAFLORES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,101.0,2.0,1.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2608,41.0,HUILA,41615.0,RIVERA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,1232.0,1095.0,580.0,0.53,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2609,41.0,HUILA,41306.0,GIGANTE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,813.0,735.0,353.0,0.48,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2610,41.0,HUILA,41799.0,TELLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,792.0,681.0,327.0,0.48,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2611,41.0,HUILA,41132.0,CAMPOALEGRE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,647.0,441.0,233.0,0.53,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2612,41.0,HUILA,41797.0,TESALIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,635.0,550.0,275.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2613,41.0,HUILA,41524.0,PALERMO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,620.0,487.0,258.0,0.53,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2614,41.0,HUILA,41791.0,TARQUI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,535.0,494.0,232.0,0.47,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2615,41.0,HUILA,41001.0,NEIVA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,456.0,400.0,220.0,0.55,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2616,41.0,HUILA,41020.0,ALGECIRAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,388.0,60.0,42.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2617,41.0,HUILA,41298.0,GARZON,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,373.0,319.0,150.0,0.47,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2618,41.0,HUILA,41396.0,LA PLATA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,342.0,224.0,107.0,0.48,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2619,41.0,HUILA,41078.0,BARAYA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,321.0,309.0,145.0,0.47,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2620,41.0,HUILA,41013.0,AGRADO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,318.0,301.0,141.0,0.47,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2621,41.0,HUILA,41518.0,PAICOL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,301.0,264.0,132.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2622,41.0,HUILA,41206.0,COLOMBIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,282.0,280.0,118.0,0.42,GRANO SECO,THEOBROMA CACAO,PERMANENTE
2623,41.0,HUILA,41548.0,PITAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012.0,2012.0,239.0,216.0,93.0,0.43,GRANO SECO,THEOBROMA CACAO,PERMANENTE
